0	20199	{}
0	36444	{}
0	24191	{}
1	38560	{}
1	48859	{}
1	22815	{}
2	28466	{}
2	47753	{}
2	28829	{}
3	23721	{}
3	3228	{}
3	12569	{}
3	28512	{}
4	6069	{}
4	29364	{}
4	17265	{}
4	35996	{}
4	37490	{}
4	36628	{}
4	38582	{}
4	40758	{}
4	40734	{}
4	20973	{}
4	44340	{}
4	5014	{}
4	28010	{}
4	18558	{}
4	31166	{}
4	9145	{}
4	12547	{}
4	38258	{}
4	16510	{}
4	32619	{}
4	26995	{}
4	34814	{}
4	35740	{}
4	10090	{}
4	12100	{}
4	39019	{}
4	18480	{}
4	33091	{}
4	45534	{}
4	40608	{}
4	1353	{}
4	27235	{}
4	27346	{}
4	46722	{}
4	35481	{}
4	26335	{}
4	27140	{}
4	34425	{}
5	15323	{}
5	26000	{}
6	48571	{}
6	24755	{}
6	45385	{}
7	13847	{}
7	30031	{}
7	27385	{}
7	44319	{}
8	34679	{}
8	13032	{}
9	35805	{}
9	42016	{}
9	15673	{}
9	47627	{}
9	41015	{}
9	4712	{}
9	8705	{}
9	44349	{}
9	31949	{}
10	41950	{}
10	27395	{}
10	32245	{}
10	26963	{}
11	10866	{}
11	37714	{}
12	49606	{}
12	33926	{}
12	31216	{}
13	45948	{}
13	27755	{}
13	23315	{}
14	33702	{}
14	19030	{}
14	26347	{}
14	24836	{}
14	36824	{}
15	25692	{}
15	2590	{}
15	49339	{}
15	22872	{}
15	16692	{}
15	44402	{}
16	32105	{}
16	21610	{}
16	12151	{}
17	16681	{}
17	28605	{}
17	34231	{}
17	21883	{}
18	48404	{}
18	10369	{}
18	46715	{}
18	14457	{}
18	5061	{}
18	20082	{}
19	18319	{}
19	27412	{}
19	12431	{}
19	24476	{}
19	3761	{}
19	32485	{}
19	18715	{}
19	16821	{}
19	40297	{}
20	12322	{}
20	45170	{}
21	32604	{}
21	25136	{}
22	30451	{}
22	42906	{}
22	18837	{}
23	27606	{}
23	26373	{}
24	33758	{}
24	20497	{}
24	29148	{}
24	37135	{}
24	10324	{}
25	34828	{}
25	31952	{}
25	48024	{}
25	47727	{}
26	31389	{}
26	1233	{}
26	45224	{}
26	7058	{}
27	18076	{}
27	35956	{}
27	30571	{}
28	43101	{}
28	31822	{}
28	45795	{}
29	11779	{}
29	5431	{}
29	32737	{}
30	44738	{}
30	7105	{}
30	32709	{}
30	13012	{}
30	13552	{}
30	20741	{}
31	24076	{}
31	19972	{}
32	45587	{}
32	27820	{}
32	16118	{}
32	39348	{}
33	31518	{}
33	49704	{}
33	10837	{}
34	14358	{}
34	41525	{}
35	22561	{}
35	13056	{}
36	48891	{}
36	12124	{}
37	21436	{}
37	5376	{}
38	6330	{}
38	32872	{}
38	13184	{}
39	40483	{}
39	3375	{}
40	26241	{}
40	35002	{}
41	35109	{}
41	45655	{}
41	7819	{}
41	49113	{}
41	25009	{}
42	19462	{}
42	31199	{}
42	34950	{}
42	33587	{}
42	8819	{}
43	35839	{}
43	31692	{}
43	46826	{}
43	46611	{}
43	8194	{}
44	40562	{}
44	2760	{}
44	17311	{}
44	18522	{}
44	48307	{}
44	35560	{}
44	17873	{}
44	2180	{}
44	29620	{}
44	10908	{}
44	28820	{}
44	36830	{}
44	39545	{}
44	5268	{}
44	5679	{}
44	16138	{}
45	8391	{}
45	35086	{}
45	15551	{}
45	46984	{}
45	42379	{}
46	33260	{}
46	26325	{}
47	7046	{}
47	44357	{}
47	12962	{}
48	30686	{}
48	43588	{}
48	39507	{}
49	23961	{}
49	23041	{}
49	43478	{}
49	2291	{}
50	46250	{}
50	30955	{}
50	12720	{}
50	32272	{}
50	18845	{}
50	709	{}
51	15883	{}
51	47291	{}
52	35647	{}
52	32888	{}
53	19614	{}
53	9426	{}
53	6986	{}
54	46768	{}
54	41028	{}
55	27815	{}
55	22012	{}
56	8538	{}
56	42151	{}
56	12416	{}
56	3857	{}
56	34876	{}
56	43911	{}
57	13089	{}
57	3949	{}
57	40368	{}
58	45637	{}
58	38423	{}
58	43058	{}
58	23798	{}
58	47205	{}
58	36366	{}
59	31018	{}
59	33349	{}
60	8374	{}
60	38051	{}
61	30748	{}
61	5701	{}
61	38197	{}
61	1900	{}
61	4282	{}
61	42039	{}
62	26921	{}
62	22716	{}
62	29310	{}
62	32640	{}
63	13733	{}
63	2584	{}
63	43429	{}
63	3860	{}
64	32327	{}
64	3752	{}
64	30023	{}
65	37285	{}
65	47371	{}
65	14445	{}
65	17161	{}
66	19194	{}
66	36690	{}
66	44271	{}
66	7301	{}
66	37289	{}
66	11124	{}
66	15707	{}
66	27016	{}
66	805	{}
66	16981	{}
67	18662	{}
67	21143	{}
67	43187	{}
68	17549	{}
68	6034	{}
68	37822	{}
69	15760	{}
69	30677	{}
