0	13262	{}
0	34302	{}
0	15190	{}
1	16108	{}
1	7849	{}
1	1760	{}
2	1711	{}
2	16170	{}
2	13178	{}
2	31755	{}
3	18992	{}
3	49146	{}
3	13669	{}
3	41275	{}
4	22389	{}
4	14021	{}
4	36663	{}
4	29646	{}
4	30734	{}
4	45562	{}
4	10071	{}
4	10484	{}
4	10519	{}
4	21329	{}
4	19563	{}
4	40949	{}
4	35481	{}
4	29477	{}
4	13788	{}
4	33595	{}
4	8133	{}
4	45854	{}
4	2572	{}
4	26816	{}
4	18632	{}
4	47033	{}
4	27997	{}
4	17096	{}
4	24948	{}
4	27540	{}
4	32422	{}
4	40760	{}
4	43235	{}
4	44445	{}
4	47228	{}
4	4656	{}
4	25307	{}
4	11246	{}
4	17723	{}
4	29526	{}
5	12125	{}
5	35323	{}
5	7696	{}
6	33444	{}
6	632	{}
6	11835	{}
7	49987	{}
7	29644	{}
7	22362	{}
7	23259	{}
8	18772	{}
8	49250	{}
9	11011	{}
9	47729	{}
9	10008	{}
9	8046	{}
9	20425	{}
9	39428	{}
9	21912	{}
9	18921	{}
9	4634	{}
10	21123	{}
10	35841	{}
10	30007	{}
10	28566	{}
11	13407	{}
11	14871	{}
11	269	{}
12	35773	{}
12	31947	{}
12	5325	{}
13	32071	{}
13	1638	{}
13	157	{}
13	7655	{}
13	6856	{}
14	1470	{}
14	11156	{}
14	17348	{}
15	28101	{}
15	49400	{}
15	28849	{}
15	23256	{}
15	27534	{}
15	13038	{}
15	24436	{}
16	39521	{}
16	27557	{}
16	9410	{}
17	24584	{}
17	32737	{}
17	36785	{}
17	28457	{}
17	13720	{}
18	41461	{}
18	26463	{}
18	43838	{}
18	15887	{}
18	11213	{}
19	49842	{}
19	7701	{}
19	32971	{}
19	47311	{}
19	18085	{}
19	28758	{}
19	12441	{}
19	11733	{}
19	1156	{}
20	32502	{}
20	32831	{}
20	6821	{}
21	11394	{}
21	22748	{}
22	42488	{}
22	7241	{}
22	35665	{}
22	33461	{}
23	41489	{}
23	21611	{}
23	17668	{}
24	11985	{}
24	4795	{}
24	41901	{}
24	7292	{}
24	27851	{}
25	6476	{}
25	31653	{}
25	28762	{}
25	19266	{}
26	959	{}
26	38391	{}
26	25401	{}
26	3961	{}
26	36340	{}
27	45829	{}
27	10925	{}
27	23166	{}
27	16014	{}
28	48580	{}
28	19327	{}
28	5099	{}
29	35976	{}
29	19903	{}
29	30270	{}
29	2920	{}
30	38839	{}
30	11034	{}
30	14891	{}
30	43122	{}
30	185	{}
30	20388	{}
31	16341	{}
31	23178	{}
31	20959	{}
31	23530	{}
32	1252	{}
32	18803	{}
32	26762	{}
33	37120	{}
33	48912	{}
33	3730	{}
34	18294	{}
34	37308	{}
34	7232	{}
34	15519	{}
34	18126	{}
35	1286	{}
35	44369	{}
35	30128	{}
36	44217	{}
36	18437	{}
36	792	{}
37	43455	{}
37	15627	{}
38	39734	{}
38	29449	{}
38	11813	{}
38	16710	{}
39	14354	{}
39	13370	{}
40	1564	{}
40	17986	{}
40	2260	{}
40	14687	{}
41	23236	{}
41	35109	{}
41	12467	{}
41	41459	{}
42	4927	{}
42	5874	{}
42	16566	{}
42	22612	{}
42	374	{}
43	22704	{}
43	17351	{}
43	41327	{}
43	34030	{}
43	28340	{}
44	741	{}
44	24855	{}
44	10236	{}
44	22435	{}
44	27013	{}
44	29029	{}
44	38415	{}
44	12406	{}
44	25232	{}
44	19637	{}
44	12541	{}
44	29629	{}
44	48789	{}
44	18287	{}
44	9626	{}
44	18515	{}
45	44721	{}
45	14548	{}
45	4457	{}
45	10562	{}
45	27178	{}
45	5986	{}
46	45616	{}
46	3947	{}
46	42128	{}
46	4267	{}
47	8602	{}
47	5707	{}
48	1312	{}
48	19353	{}
48	73	{}
49	14873	{}
49	320	{}
49	12360	{}
50	21248	{}
50	38370	{}
50	34572	{}
50	14507	{}
50	42816	{}
51	22529	{}
51	35038	{}
52	33841	{}
52	11493	{}
52	24777	{}
53	29083	{}
53	32705	{}
53	44697	{}
53	48457	{}
53	7535	{}
54	38982	{}
54	18778	{}
54	9900	{}
55	45245	{}
55	37271	{}
56	3286	{}
56	7567	{}
56	37992	{}
56	20635	{}
56	18923	{}
56	14186	{}
56	3845	{}
57	10065	{}
57	18978	{}
58	16406	{}
58	46627	{}
58	31472	{}
58	13709	{}
59	17066	{}
59	37723	{}
60	22576	{}
60	41149	{}
60	36935	{}
61	34370	{}
61	38443	{}
61	17290	{}
61	1801	{}
61	26359	{}
61	30358	{}
62	43172	{}
62	10786	{}
62	22686	{}
62	12314	{}
62	22763	{}
63	9030	{}
63	12695	{}
63	19654	{}
63	32737	{}
64	33984	{}
64	42167	{}
65	14197	{}
65	31437	{}
66	39836	{}
66	35391	{}
66	29778	{}
66	2625	{}
66	24158	{}
66	38557	{}
66	41817	{}
66	29918	{}
66	7392	{}
67	25120	{}
67	20897	{}
67	12903	{}
68	10777	{}
68	33418	{}
69	12129	{}
69	49166	{}
69	27706	{}
70	38403	{}
70	29710	{}
70	1566	{}
70	36605	{}
71	29524	{}
71	37290	{}
71	33657	{}
72	42332	{}
72	12971	{}
72	20571	{}
72	24278	{}
73	17229	{}
73	46933	{}
73	2491	{}
73	5416	{}
73	27429	{}
73	47954	{}
73	15596	{}
73	2806	{}
73	27590	{}
73	15342	{}
73	48960	{}
73	10016	{}
73	49824	{}
73	20925	{}
73	27867	{}
73	7781	{}
73	73	{}
73	6107	{}
73	40655	{}
73	30929	{}
73	37605	{}
73	34132	{}
73	40392	{}
73	29538	{}
73	3933	{}
73	45986	{}
73	32494	{}
73	27467	{}
73	3493	{}
73	39507	{}
73	46513	{}
73	1552	{}
73	34257	{}
73	30953	{}
73	11289	{}
73	16523	{}
73	4330	{}
73	82	{}
73	11469	{}
73	31250	{}
73	32527	{}
73	26345	{}
73	28579	{}
73	29409	{}
73	1782	{}
73	12308	{}
73	27977	{}
73	30999	{}
73	23759	{}
73	29846	{}
73	33071	{}
73	29020	{}
73	11716	{}
73	17159	{}
73	1448	{}
73	44262	{}
73	11550	{}
73	1387	{}
73	27054	{}
73	43290	{}
73	48499	{}
73	4511	{}
73	48113	{}
73	15216	{}
73	20944	{}
73	20960	{}
73	1312	{}
73	14585	{}
73	48079	{}
73	42975	{}
73	19681	{}
73	34098	{}
73	9049	{}
73	44807	{}
73	16183	{}
73	47002	{}
73	25283	{}
73	17929	{}
73	4227	{}
73	1943	{}
73	8093	{}
73	289	{}
73	32489	{}
73	18831	{}
73	29577	{}
73	26092	{}
73	48928	{}
73	8762	{}
73	25192	{}
73	28910	{}
73	4424	{}
73	15382	{}
73	44538	{}
73	1245	{}
73	13815	{}
73	24099	{}
73	11254	{}
73	40867	{}
73	9571	{}
73	12355	{}
73	31364	{}
73	6776	{}
73	41361	{}
73	11908	{}
73	23344	{}
73	37313	{}
73	34940	{}
73	46682	{}
73	11496	{}
73	6981	{}
73	5379	{}
73	34356	{}
73	20786	{}
73	34006	{}
73	9321	{}
73	16199	{}
73	39049	{}
73	7003	{}
73	3130	{}
73	49359	{}
73	40758	{}
73	23865	{}
73	7169	{}
73	6461	{}
73	29775	{}
73	35511	{}
73	27550	{}
73	22014	{}
73	11073	{}
73	15489	{}
73	14002	{}
73	23857	{}
73	35135	{}
73	25540	{}
73	13725	{}
73	13148	{}
73	45292	{}
73	33300	{}
73	37895	{}
73	3238	{}
73	46825	{}
73	16915	{}
73	14535	{}
73	43350	{}
73	14182	{}
73	31956	{}
73	49084	{}
73	21936	{}
73	20208	{}
73	6389	{}
73	43075	{}
73	7903	{}
73	9290	{}
73	33564	{}
73	25733	{}
74	12638	{}
74	342	{}
74	45167	{}
74	32138	{}
75	46538	{}
75	16647	{}
75	49974	{}
75	39513	{}
75	25698	{}
75	28808	{}
75	17623	{}
76	34983	{}
76	32940	{}
76	5100	{}
76	25192	{}
76	8292	{}
76	49707	{}
77	18950	{}
77	17437	{}
77	48857	{}
77	2717	{}
78	30242	{}
78	32270	{}
78	31221	{}
79	34593	{}
79	2929	{}
79	393	{}
80	42405	{}
80	33902	{}
80	45286	{}
80	39895	{}
80	5960	{}
81	37207	{}
81	46156	{}
82	11049	{}
82	17119	{}
83	48945	{}
83	33898	{}
83	15922	{}
83	33197	{}
83	20814	{}
83	26455	{}
83	32954	{}
83	12654	{}
84	1324	{}
84	17404	{}
84	3637	{}
85	30011	{}
85	42608	{}
85	34762	{}
86	16746	{}
86	490	{}
86	43955	{}
86	41357	{}
86	31679	{}
86	25306	{}
86	40006	{}
86	30377	{}
86	41751	{}
86	22821	{}
87	43357	{}
87	1672	{}
87	44732	{}
87	4223	{}
87	20767	{}
88	23633	{}
88	4187	{}
88	32138	{}
89	40326	{}
89	25170	{}
89	8477	{}
89	44513	{}
89	23670	{}
