0	27582	{}
0	15843	{}
0	48928	{}
1	39441	{}
1	9479	{}
1	20183	{}
1	8537	{}
2	8034	{}
2	10726	{}
2	11997	{}
2	13377	{}
3	34135	{}
3	6849	{}
3	7024	{}
4	27849	{}
4	36663	{}
4	41769	{}
4	31462	{}
4	12932	{}
4	29447	{}
4	29906	{}
4	25302	{}
4	33059	{}
4	34811	{}
4	698	{}
4	6828	{}
4	7621	{}
4	19063	{}
4	1470	{}
4	16028	{}
4	1906	{}
4	48446	{}
4	28496	{}
4	39741	{}
4	49416	{}
4	46994	{}
4	4947	{}
4	30438	{}
4	36624	{}
4	36692	{}
4	12307	{}
4	34694	{}
4	48217	{}
4	9070	{}
4	44954	{}
4	3694	{}
4	30311	{}
4	13397	{}
4	19909	{}
4	29613	{}
4	49860	{}
4	7248	{}
5	41148	{}
5	2600	{}
6	19499	{}
6	38256	{}
6	49566	{}
7	9204	{}
7	40056	{}
7	36800	{}
7	40348	{}
7	44426	{}
8	7437	{}
8	16039	{}
9	8407	{}
9	23148	{}
9	36947	{}
9	597	{}
9	20528	{}
9	1655	{}
9	29811	{}
9	30718	{}
9	26914	{}
10	23301	{}
10	33566	{}
10	18734	{}
11	21731	{}
11	31338	{}
11	8780	{}
12	7838	{}
12	365	{}
12	37129	{}
13	43132	{}
13	11110	{}
13	10616	{}
14	2937	{}
14	7636	{}
14	42026	{}
14	43757	{}
15	4870	{}
15	39924	{}
15	4200	{}
15	45899	{}
15	4602	{}
15	28031	{}
16	16570	{}
16	22495	{}
16	23891	{}
17	29182	{}
17	6529	{}
17	28004	{}
18	2015	{}
18	35301	{}
18	12623	{}
18	7744	{}
18	29180	{}
19	41416	{}
19	47298	{}
19	45939	{}
19	34807	{}
19	2865	{}
19	18548	{}
19	30115	{}
19	46158	{}
19	17817	{}
20	47316	{}
20	14435	{}
20	238	{}
21	36007	{}
21	19584	{}
21	8894	{}
22	48744	{}
22	24361	{}
23	1683	{}
23	8242	{}
24	23674	{}
24	16119	{}
24	6145	{}
24	19123	{}
24	30797	{}
25	48600	{}
25	48575	{}
25	23667	{}
25	35754	{}
26	442	{}
26	40574	{}
27	12350	{}
27	1748	{}
27	42951	{}
28	32215	{}
28	16445	{}
28	49414	{}
29	48236	{}
29	48660	{}
30	15982	{}
30	2734	{}
30	40028	{}
31	36634	{}
31	40354	{}
32	30293	{}
32	3617	{}
32	6392	{}
33	34814	{}
33	26397	{}
33	16195	{}
34	2365	{}
34	12870	{}
35	19411	{}
35	19005	{}
36	19735	{}
36	27043	{}
37	34928	{}
37	27268	{}
38	42276	{}
38	26085	{}
38	15875	{}
39	21245	{}
39	10669	{}
40	17847	{}
40	56	{}
41	7081	{}
41	25689	{}
41	2536	{}
42	912	{}
42	31016	{}
42	44122	{}
42	8119	{}
43	21018	{}
43	14038	{}
43	37427	{}
43	22510	{}
43	5614	{}
44	38874	{}
44	15987	{}
44	29944	{}
44	23370	{}
44	37590	{}
44	13770	{}
44	24222	{}
44	39130	{}
44	2019	{}
44	13113	{}
44	10129	{}
44	2400	{}
44	33294	{}
44	2431	{}
44	38075	{}
44	44122	{}
45	34651	{}
45	24583	{}
45	1047	{}
45	33540	{}
45	16652	{}
46	47076	{}
46	26128	{}
46	11941	{}
47	38558	{}
47	33444	{}
48	44257	{}
48	34884	{}
49	36678	{}
49	32559	{}
49	2993	{}
50	8229	{}
50	16395	{}
50	34572	{}
50	33490	{}
50	33189	{}
50	7071	{}
51	12308	{}
51	24630	{}
52	49643	{}
52	24127	{}
52	25210	{}
53	45310	{}
53	48314	{}
53	15321	{}
54	43586	{}
54	9138	{}
55	47182	{}
55	27017	{}
55	2383	{}
55	30299	{}
56	20585	{}
56	12362	{}
57	27440	{}
57	48098	{}
58	5788	{}
58	29811	{}
58	49131	{}
58	21336	{}
58	20614	{}
59	21396	{}
59	7271	{}
60	20161	{}
60	47654	{}
60	36935	{}
61	18923	{}
61	47113	{}
61	30856	{}
61	29930	{}
61	43997	{}
62	9372	{}
62	31769	{}
62	4084	{}
62	46957	{}
63	20648	{}
63	43511	{}
63	331	{}
63	45628	{}
64	36183	{}
64	24518	{}
64	26805	{}
64	9872	{}
64	36214	{}
65	30975	{}
65	37906	{}
66	14090	{}
66	49545	{}
66	32117	{}
66	13342	{}
66	41260	{}
66	41461	{}
66	46109	{}
66	26602	{}
66	16316	{}
67	20518	{}
67	72	{}
67	45453	{}
67	42375	{}
68	15478	{}
68	13840	{}
