0	47073	{}
0	24845	{}
0	35845	{}
1	39441	{}
1	15170	{}
1	33569	{}
1	39113	{}
1	25328	{}
2	1379	{}
2	9112	{}
2	25939	{}
3	2553	{}
3	8688	{}
4	13928	{}
4	35752	{}
4	5043	{}
4	10071	{}
4	23180	{}
4	14486	{}
4	40758	{}
4	39889	{}
4	46345	{}
4	41132	{}
4	42976	{}
4	29447	{}
4	38582	{}
4	36032	{}
4	30465	{}
4	30938	{}
4	1506	{}
4	23076	{}
4	27826	{}
4	49471	{}
4	36144	{}
4	12460	{}
4	25458	{}
4	17821	{}
4	11855	{}
4	8847	{}
4	34139	{}
4	44265	{}
4	43101	{}
4	3785	{}
4	13417	{}
4	7544	{}
4	45570	{}
4	30820	{}
4	33595	{}
4	16812	{}
4	45589	{}
4	5967	{}
5	40521	{}
5	7739	{}
5	15955	{}
5	42498	{}
6	12856	{}
6	33523	{}
6	19043	{}
6	48753	{}
7	40348	{}
7	46847	{}
7	17983	{}
7	42246	{}
8	32605	{}
8	33623	{}
8	34178	{}
9	12787	{}
9	33767	{}
9	16134	{}
9	21737	{}
9	32633	{}
9	40899	{}
9	10131	{}
9	28837	{}
9	3280	{}
10	30184	{}
10	22297	{}
10	6298	{}
11	16952	{}
11	16144	{}
11	14364	{}
12	45632	{}
12	365	{}
12	33307	{}
13	20452	{}
13	47692	{}
13	6880	{}
14	47469	{}
14	28388	{}
14	46433	{}
14	42110	{}
14	20876	{}
15	32839	{}
15	27767	{}
15	26747	{}
15	15560	{}
15	21974	{}
15	20355	{}
16	23984	{}
16	15372	{}
16	47615	{}
16	13951	{}
17	1412	{}
17	45464	{}
17	10961	{}
17	24278	{}
18	18102	{}
18	27404	{}
18	5470	{}
18	36283	{}
18	29267	{}
18	46039	{}
19	12450	{}
19	34013	{}
19	3515	{}
19	8708	{}
19	7334	{}
19	2259	{}
19	7971	{}
19	34968	{}
19	30226	{}
20	15161	{}
20	16485	{}
20	15840	{}
21	45372	{}
21	1887	{}
21	25281	{}
22	21112	{}
22	5741	{}
23	13306	{}
23	21724	{}
24	26763	{}
24	28388	{}
24	27352	{}
24	17121	{}
24	30797	{}
25	6680	{}
25	34340	{}
25	23667	{}
25	38931	{}
26	2041	{}
26	36720	{}
26	42418	{}
27	24223	{}
27	18709	{}
27	40719	{}
28	36921	{}
28	42108	{}
28	38139	{}
28	18092	{}
29	29182	{}
29	17052	{}
30	22647	{}
30	15745	{}
30	4311	{}
30	29556	{}
31	39880	{}
31	17012	{}
31	27102	{}
32	17856	{}
32	28225	{}
33	17109	{}
33	43981	{}
33	14295	{}
33	26000	{}
34	38938	{}
34	44791	{}
34	6253	{}
35	32000	{}
35	23394	{}
36	27663	{}
36	20287	{}
37	10628	{}
37	7407	{}
37	12068	{}
38	47102	{}
38	44825	{}
39	30764	{}
39	7444	{}
40	15320	{}
40	38059	{}
40	26170	{}
41	7850	{}
41	39546	{}
41	35700	{}
41	29279	{}
42	16395	{}
42	28769	{}
42	47694	{}
42	17267	{}
43	48406	{}
43	12646	{}
43	4956	{}
43	38250	{}
44	24144	{}
44	22255	{}
44	23232	{}
44	30232	{}
44	34946	{}
44	23888	{}
44	20953	{}
44	2287	{}
44	28601	{}
44	16716	{}
44	7116	{}
44	9289	{}
44	30415	{}
44	43713	{}
44	38075	{}
44	11313	{}
45	25151	{}
45	32283	{}
45	12099	{}
45	40603	{}
45	25158	{}
45	48368	{}
46	44083	{}
46	15416	{}
46	12577	{}
46	16084	{}
47	36343	{}
47	24566	{}
47	5213	{}
48	25478	{}
48	25692	{}
49	28568	{}
49	12831	{}
49	47585	{}
50	18982	{}
50	2277	{}
50	16279	{}
50	40600	{}
51	13402	{}
51	44109	{}
52	11604	{}
52	40587	{}
52	48828	{}
53	27315	{}
53	18201	{}
53	6058	{}
54	27524	{}
54	41188	{}
55	12459	{}
55	21531	{}
56	25128	{}
56	42392	{}
56	40522	{}
56	3173	{}
56	19275	{}
57	5500	{}
57	31055	{}
58	25214	{}
58	47604	{}
58	16347	{}
58	14836	{}
59	33390	{}
59	8712	{}
59	28357	{}
60	16901	{}
60	34998	{}
61	5132	{}
61	12416	{}
61	23283	{}
61	1431	{}
61	45841	{}
61	22850	{}
62	12526	{}
62	49448	{}
62	45447	{}
62	48695	{}
62	27806	{}
63	27248	{}
63	37431	{}
63	44460	{}
64	24131	{}
64	6495	{}
64	44010	{}
64	15347	{}
65	42856	{}
65	20459	{}
66	31971	{}
66	15845	{}
66	14010	{}
66	5313	{}
66	11372	{}
66	14632	{}
66	9935	{}
66	11147	{}
66	23174	{}
67	34569	{}
67	45491	{}
67	14375	{}
67	38229	{}
68	15926	{}
68	17448	{}
68	4327	{}
69	23812	{}
69	4356	{}
69	20627	{}
69	11542	{}
70	12410	{}
70	26079	{}
70	2456	{}
71	42812	{}
71	7966	{}
71	32890	{}
71	16376	{}
72	36635	{}
72	21162	{}
72	43303	{}
72	40596	{}
72	45269	{}
73	24089	{}
73	25478	{}
73	4511	{}
73	38616	{}
73	30686	{}
73	17229	{}
73	14585	{}
73	46314	{}
73	6031	{}
73	1819	{}
73	6991	{}
73	36057	{}
73	45818	{}
73	22167	{}
73	19681	{}
73	27977	{}
73	18420	{}
73	9943	{}
73	13567	{}
73	10016	{}
73	34132	{}
73	45986	{}
73	32128	{}
73	30104	{}
73	30608	{}
73	34654	{}
73	44262	{}
73	31090	{}
73	6601	{}
73	12308	{}
73	26345	{}
73	29846	{}
73	17617	{}
73	28670	{}
73	23777	{}
73	16523	{}
73	23374	{}
73	18336	{}
73	35072	{}
73	11337	{}
73	6107	{}
73	32002	{}
73	34644	{}
73	49572	{}
73	16159	{}
73	44288	{}
73	41852	{}
73	39172	{}
73	2491	{}
73	27054	{}
73	46053	{}
73	46943	{}
73	37605	{}
73	3493	{}
73	26522	{}
73	20777	{}
73	49469	{}
73	39892	{}
73	38421	{}
73	48079	{}
73	9049	{}
73	40817	{}
73	39507	{}
73	48298	{}
73	11626	{}
73	45919	{}
73	40757	{}
73	20477	{}
73	36901	{}
73	20371	{}
73	19259	{}
73	22723	{}
73	11306	{}
73	40305	{}
73	17585	{}
73	49277	{}
73	14947	{}
73	16685	{}
73	12748	{}
73	1455	{}
73	48111	{}
73	6397	{}
73	14014	{}
73	11687	{}
73	29468	{}
73	34949	{}
73	10227	{}
73	4262	{}
73	11943	{}
73	20544	{}
73	48314	{}
73	15321	{}
73	8493	{}
73	34975	{}
73	47696	{}
73	8038	{}
73	20519	{}
73	3506	{}
73	30556	{}
73	12027	{}
73	38704	{}
73	31998	{}
73	21611	{}
73	32714	{}
73	29005	{}
73	1358	{}
73	27802	{}
73	9261	{}
73	28059	{}
73	28621	{}
73	14073	{}
73	27387	{}
73	20528	{}
73	34992	{}
73	17611	{}
73	22848	{}
73	38206	{}
73	16255	{}
73	36500	{}
73	2659	{}
73	38809	{}
73	25739	{}
73	33079	{}
73	34775	{}
73	49721	{}
73	41701	{}
73	20412	{}
73	35238	{}
73	32679	{}
73	8423	{}
73	48944	{}
73	20545	{}
73	16065	{}
73	15589	{}
73	18256	{}
73	37523	{}
73	38647	{}
73	27710	{}
73	49526	{}
73	4869	{}
73	5725	{}
73	48976	{}
73	26963	{}
73	38396	{}
73	35402	{}
73	27382	{}
73	36145	{}
73	13723	{}
73	48562	{}
73	40070	{}
73	28909	{}
73	4260	{}
73	34707	{}
73	41059	{}
73	13690	{}
73	29546	{}
73	34286	{}
74	45171	{}
74	48749	{}
74	32872	{}
74	32138	{}
75	11023	{}
75	48872	{}
75	21851	{}
76	25019	{}
76	26373	{}
76	34580	{}
76	42990	{}
76	30424	{}
76	20507	{}
77	25279	{}
77	11199	{}
77	41124	{}
77	31679	{}
78	9744	{}
78	38386	{}
79	966	{}
79	39021	{}
79	45221	{}
79	44375	{}
80	37960	{}
80	20074	{}
80	3028	{}
80	36277	{}
80	43695	{}
81	43055	{}
81	40500	{}
82	36057	{}
82	28983	{}
83	19333	{}
83	44055	{}
83	43209	{}
83	37298	{}
83	33489	{}
83	21777	{}
83	31887	{}
83	27122	{}
84	46060	{}
84	47607	{}
85	6678	{}
85	5281	{}
86	4113	{}
86	9568	{}
86	45797	{}
86	14422	{}
86	13297	{}
86	13025	{}
86	23055	{}
86	42176	{}
86	36770	{}
86	34160	{}
87	3591	{}
87	432	{}
87	14635	{}
87	34413	{}
87	41046	{}
87	42594	{}
87	2329	{}
88	29261	{}
88	42552	{}
88	32138	{}
89	19678	{}
89	22176	{}
89	23942	{}
90	14278	{}
90	24769	{}
90	1623	{}
90	31040	{}
91	9996	{}
91	46249	{}
91	22385	{}
92	49322	{}
92	2161	{}
92	38778	{}
92	14149	{}
93	27208	{}
93	2819	{}
93	46986	{}
93	29513	{}
93	29179	{}
93	44885	{}
93	11885	{}
93	36271	{}
93	31257	{}
93	397	{}
94	36860	{}
94	42271	{}
94	42881	{}
94	43396	{}
94	13716	{}
95	12049	{}
95	17691	{}
95	47647	{}
95	45093	{}
95	34609	{}
95	49360	{}
95	10089	{}
96	27418	{}
96	47264	{}
96	6496	{}
97	36134	{}
97	7255	{}
97	5513	{}
98	46252	{}
