0	2004	{}
0	6624	{}
1	6793	{}
1	9444	{}
1	7988	{}
1	3009	{}
1	2844	{}
2	1742	{}
2	8824	{}
2	4649	{}
2	3363	{}
2	2636	{}
3	5288	{}
3	637	{}
3	2366	{}
4	8142	{}
4	8774	{}
4	6566	{}
5	1208	{}
5	6210	{}
5	527	{}
6	5461	{}
6	5432	{}
6	698	{}
7	5476	{}
7	4655	{}
8	5423	{}
8	1897	{}
8	8525	{}
8	9032	{}
9	9068	{}
9	6283	{}
9	4905	{}
10	6387	{}
10	8520	{}
10	2759	{}
10	9716	{}
10	5361	{}
10	4823	{}
10	1286	{}
10	3050	{}
11	3018	{}
11	5079	{}
11	6114	{}
11	8426	{}
11	8238	{}
11	6015	{}
12	8730	{}
12	3384	{}
13	7675	{}
13	5835	{}
13	2716	{}
13	1041	{}
13	6761	{}
13	5987	{}
14	4347	{}
14	6183	{}
14	430	{}
14	3542	{}
14	3716	{}
14	6692	{}
15	5160	{}
15	9262	{}
15	1901	{}
15	1665	{}
15	2283	{}
15	7230	{}
16	4110	{}
16	9787	{}
17	8578	{}
17	8768	{}
17	4919	{}
18	584	{}
18	1767	{}
19	8327	{}
19	336	{}
19	8873	{}
19	1345	{}
19	9898	{}
19	9311	{}
20	7051	{}
20	74	{}
20	4687	{}
20	1272	{}
20	9601	{}
21	557	{}
21	3028	{}
21	2952	{}
21	4484	{}
22	6414	{}
22	4113	{}
22	4602	{}
22	8965	{}
22	8304	{}
22	2733	{}
22	9397	{}
22	4280	{}
23	5570	{}
23	8379	{}
23	8866	{}
23	562	{}
23	9640	{}
23	8604	{}
23	9611	{}
23	5853	{}
23	8256	{}
23	1007	{}
24	8958	{}
24	2337	{}
24	8937	{}
24	496	{}
24	6128	{}
24	6687	{}
24	4409	{}
24	2952	{}
24	9656	{}
24	1093	{}
24	3388	{}
24	9210	{}
24	3081	{}
24	5622	{}
24	9950	{}
24	3357	{}
24	7323	{}
24	5670	{}
24	6138	{}
25	7636	{}
25	9860	{}
26	6342	{}
26	6806	{}
26	8509	{}
26	1610	{}
27	5378	{}
27	8479	{}
27	2110	{}
28	5178	{}
28	7956	{}
28	7427	{}
28	3351	{}
28	5363	{}
29	6409	{}
29	6928	{}
29	7269	{}
29	1863	{}
29	1041	{}
30	6805	{}
30	925	{}
30	5098	{}
30	679	{}
30	5450	{}
31	1159	{}
31	5268	{}
31	4947	{}
31	9343	{}
32	6458	{}
32	3931	{}
32	4665	{}
32	2226	{}
33	7221	{}
33	8428	{}
33	6377	{}
33	1561	{}
33	390	{}
33	2461	{}
34	9646	{}
34	9579	{}
35	4581	{}
35	4496	{}
35	125	{}
35	2913	{}
36	4816	{}
36	6654	{}
36	7955	{}
37	7090	{}
37	4595	{}
37	3006	{}
38	4222	{}
38	3411	{}
38	272	{}
38	589	{}
38	3578	{}
38	7492	{}
39	295	{}
39	6544	{}
39	4354	{}
39	6122	{}
39	3378	{}
40	5651	{}
40	9574	{}
40	881	{}
41	4874	{}
41	3905	{}
42	3350	{}
42	1013	{}
42	3246	{}
42	4387	{}
42	3154	{}
42	4376	{}
43	7149	{}
43	2795	{}
43	9059	{}
43	1004	{}
43	1427	{}
43	9104	{}
43	1639	{}
43	6580	{}
44	8007	{}
44	3447	{}
44	2103	{}
45	9763	{}
45	325	{}
45	2952	{}
45	6609	{}
46	1522	{}
46	1317	{}
46	3839	{}
46	7431	{}
46	9760	{}
47	5564	{}
47	2511	{}
48	2446	{}
48	3084	{}
48	122	{}
48	6140	{}
48	3317	{}
49	1716	{}
49	5249	{}
49	6368	{}
50	1191	{}
50	9622	{}
50	3940	{}
50	3796	{}
50	5842	{}
51	860	{}
51	5664	{}
51	4051	{}
52	4652	{}
52	7535	{}
52	1560	{}
53	1946	{}
53	3938	{}
54	5612	{}
54	4117	{}
55	8759	{}
55	8940	{}
55	3625	{}
56	1497	{}
56	4538	{}
56	482	{}
56	6695	{}
57	6258	{}
57	1586	{}
57	336	{}
58	1473	{}
58	9006	{}
59	3332	{}
59	3902	{}
59	1511	{}
60	8170	{}
60	8634	{}
61	814	{}
61	9447	{}
61	2444	{}
61	3401	{}
61	9645	{}
62	2019	{}
62	7928	{}
62	1700	{}
62	6132	{}
62	6076	{}
62	418	{}
63	163	{}
63	741	{}
63	4056	{}
63	3166	{}
64	2391	{}
64	3353	{}
65	5202	{}
65	3278	{}
66	1680	{}
66	7900	{}
66	8206	{}
66	7200	{}
66	6976	{}
67	4426	{}
67	7142	{}
67	8826	{}
68	2766	{}
68	523	{}
68	8419	{}
68	3814	{}
69	761	{}
69	8513	{}
69	7926	{}
69	1707	{}
69	8948	{}
70	3918	{}
70	6501	{}
70	630	{}
70	2022	{}
70	2472	{}
70	3411	{}
